0.001, 0, 0
0.002, 2.24452e-261, 2.15747e-261
0.003, 2.24672e-172, 1.43972e-172
0.004, 6.06673e-128, 2.91572e-128
0.005, 2.54569e-101, 9.78786e-102
0.006, 1.36043e-83, 4.3589e-84
0.007, 6.06929e-71, 1.66683e-71
0.008, 1.82257e-61, 4.37971e-62
0.009, 4.21343e-54, 9.00005e-55
0.01, 3.23307e-48, 6.21536e-49
0.011, 2.08596e-43, 3.64557e-44
0.012, 2.10265e-39, 3.3685e-40
0.013, 5.08431e-36, 7.51865e-37
0.014, 4.00605e-33, 5.50098e-34
0.015, 1.28752e-30, 1.65011e-31
0.016, 1.99749e-28, 2.40002e-29
0.017, 1.70152e-26, 1.92415e-27
0.018, 8.79646e-25, 9.39478e-26
0.019, 2.98695e-23, 3.02222e-24
0.02, 7.09676e-22, 6.82152e-23
0.021, 1.24174e-20, 1.13674e-21
0.022, 1.66848e-19, 1.45797e-20
0.023, 1.78216e-18, 1.4896e-19
0.024, 1.55747e-17, 1.24755e-18
0.025, 1.1409e-16, 8.77319e-18
0.026, 7.15011e-16, 5.28677e-17
0.027, 3.90111e-15, 2.77764e-16
0.028, 1.88087e-14, 1.29137e-15
0.029, 8.11729e-14, 5.38101e-15
0.03, 3.17095e-13, 2.03198e-14
0.031, 1.13216e-12, 7.02099e-14
0.032, 3.72613e-12, 2.23851e-13
0.033, 1.13887e-11, 6.63458e-13
0.034, 3.25402e-11, 1.83989e-12
0.035, 8.74222e-11, 4.80181e-12
0.036, 2.21987e-10, 1.18543e-11
0.037, 5.35232e-10, 2.78094e-11
0.038, 1.23044e-09, 6.22482e-11
0.039, 2.70699e-09, 1.33436e-10
0.04, 5.71834e-09, 2.74828e-10
0.041, 1.16336e-08, 5.45485e-10
0.042, 2.28561e-08, 1.04618e-09
0.043, 4.34713e-08, 1.94351e-09
0.044, 8.0221e-08, 3.50499e-09
0.045, 1.43927e-07, 6.14868e-09
0.046, 2.51522e-07, 1.05116e-08
0.047, 4.28872e-07, 1.75421e-08
0.048, 7.14618e-07, 2.86209e-08
0.049, 1.1653e-06, 4.57184e-08
0.05, 1.86203e-06, 7.15924e-08
0.051, 2.91911e-06, 1.10035e-07
0.052, 4.49483e-06, 1.66173e-07
0.053, 6.80497e-06, 2.46832e-07
0.054, 1.01392e-05, 3.60961e-07
0.055, 1.48808e-05, 5.20135e-07
0.056, 2.15307e-05, 7.39131e-07
0.057, 3.07345e-05, 1.03658e-06
0.058, 4.33154e-05, 1.43571e-06
0.059, 6.03103e-05, 1.96513e-06
0.06, 8.30125e-05, 2.65977e-06
0.061, 0.000113018, 3.5618e-06
0.062, 0.000152279, 4.72172e-06
0.063, 0.000203161, 6.19941e-06
0.064, 0.000268504, 8.06533e-06
0.065, 0.000351695, 1.04017e-05
0.066, 0.000456738, 1.33038e-05
