0.001, 0, 0
0.002, 1.24182e-157, 1.19366e-157
0.003, 2.34255e-103, 1.50113e-103
0.004, 2.71681e-76, 1.30572e-76
0.005, 4.26598e-60, 1.64021e-60
0.006, 2.51502e-49, 8.05825e-50
0.007, 1.19188e-41, 3.27329e-42
0.008, 6.62352e-36, 1.59166e-36
0.009, 1.90935e-31, 4.07845e-32
0.01, 6.95793e-28, 1.33762e-28
0.011, 5.64493e-25, 9.86545e-26
0.012, 1.48603e-22, 2.38067e-23
0.013, 1.64705e-20, 2.43565e-21
0.014, 9.25552e-19, 1.27094e-19
0.015, 3.02162e-17, 3.87257e-18
0.016, 6.34661e-16, 7.62558e-17
0.017, 9.27211e-15, 1.04853e-15
0.018, 1.00112e-13, 1.06921e-14
0.019, 8.38009e-13, 8.47904e-14
0.02, 5.65056e-12, 5.43141e-13
0.021, 3.1657e-11, 2.89802e-12
0.022, 1.51144e-10, 1.32075e-11
0.023, 6.27988e-10, 5.24898e-11
0.024, 2.31059e-09, 1.85081e-10
0.025, 7.63961e-09, 5.87466e-10
0.026, 2.29816e-08, 1.69925e-09
0.027, 6.35672e-08, 4.52607e-09
0.028, 1.63141e-07, 1.1201e-08
0.029, 3.9152e-07, 2.59542e-08
0.03, 8.8459e-07, 5.66855e-08
0.031, 1.89271e-06, 1.17374e-07
0.032, 3.85489e-06, 2.31587e-07
0.033, 7.50747e-06, 4.37352e-07
0.034, 1.40365e-05, 7.93654e-07
0.035, 2.52838e-05, 1.38876e-06
0.036, 4.40157e-05, 2.35048e-06
0.037, 7.42624e-05, 3.8585e-06
0.038, 0.000121734, 6.15859e-06
0.039, 0.000194319, 9.57862e-06
0.04, 0.00030266, 1.45461e-05
0.041, 0.000460808, 2.16066e-05
0.042, 0.000686953, 3.14434e-05
0.043, 0.00100421, 4.48961e-05
0.044, 0.00144147, 6.29801e-05
0.045, 0.00203424, 8.69041e-05
0.046, 0.00282557, 0.000118086
0.047, 0.00386692, 0.000158168
0.048, 0.00521904, 0.000209026
