0.001, 0, 0
0.002, 0, 0
0.003, 7.46392e-252, 4.78297e-252
0.004, 1.86416e-187, 8.95933e-188
0.005, 7.58369e-149, 2.91583e-149
0.006, 3.99406e-123, 1.27972e-123
0.007, 9.13593e-105, 2.50903e-105
0.008, 5.24524e-91, 1.26045e-91
0.009, 2.58542e-80, 5.52254e-81
0.01, 9.10743e-72, 1.75084e-72
0.011, 8.83071e-65, 1.54331e-65
0.012, 5.79064e-59, 9.27677e-60
0.013, 4.78454e-54, 7.07536e-55
0.014, 7.76881e-50, 1.06679e-50
0.015, 3.43397e-46, 4.40105e-47
0.016, 5.27591e-43, 6.33912e-44
0.017, 3.39627e-40, 3.84065e-41
0.018, 1.05928e-37, 1.13133e-38
0.019, 1.79528e-35, 1.81648e-36
0.02, 1.81218e-33, 1.7419e-34
0.021, 1.17344e-31, 1.07422e-32
0.022, 5.17945e-30, 4.52598e-31
0.023, 1.63852e-28, 1.36954e-29
0.024, 3.87356e-27, 3.10277e-28
0.025, 7.0876e-26, 5.45018e-27
0.026, 1.03398e-24, 7.6452e-26
0.027, 1.23346e-23, 8.78236e-25
0.028, 1.22955e-22, 8.44187e-24
0.029, 1.04348e-21, 6.9173e-23
0.03, 7.66236e-21, 4.91013e-22
0.031, 4.93742e-20, 3.06189e-21
0.032, 2.82648e-19, 1.69804e-20
0.033, 1.45312e-18, 8.46522e-20
0.034, 6.77346e-18, 3.82986e-19
0.035, 2.887e-17, 1.58573e-18
0.036, 1.13363e-16, 6.05367e-18
0.037, 4.12848e-16, 2.14506e-17
0.038, 1.40284e-15, 7.09702e-17
0.039, 4.47154e-15, 2.20417e-16
0.04, 1.3435e-14, 6.45697e-16
0.041, 3.82157e-14, 1.79188e-15
0.042, 1.0332e-13, 4.72918e-15
0.043, 2.6645e-13, 1.19124e-14
0.044, 6.57579e-13, 2.87307e-14
0.045, 1.55764e-12, 6.65436e-14
0.046, 3.55096e-12, 1.48402e-13
0.047, 7.81007e-12, 3.19454e-13
0.048, 1.66103e-11, 6.65255e-13
0.049, 3.42309e-11, 1.34299e-12
0.05, 6.84861e-11, 2.6332e-12
0.051, 1.33259e-10, 5.02317e-12
0.052, 2.52584e-10, 9.338e-12
0.053, 4.67068e-10, 1.69416e-11
0.054, 8.43767e-10, 3.00386e-11
0.055, 1.49105e-09, 5.21172e-11
0.056, 2.58052e-09, 8.85872e-11
0.057, 4.37875e-09, 1.47682e-10
0.058, 7.29238e-09, 2.41709e-10
0.059, 1.19311e-08, 3.8876e-10
0.06, 1.91945e-08, 6.15004e-10
0.061, 3.03893e-08, 9.57728e-10
0.062, 4.73862e-08, 1.4693e-09
0.063, 7.28264e-08, 2.22229e-09
0.064, 1.1039e-07, 3.31591e-09
0.065, 1.65142e-07, 4.88423e-09
0.066, 2.43968e-07, 7.10624e-09
0.067, 3.56125e-07, 1.02183e-08
0.068, 5.13923e-07, 1.45292e-08
0.069, 7.33569e-07, 2.04382e-08
0.07, 1.03618e-06, 2.8457e-08
0.071, 1.44903e-06, 3.92347e-08
0.072, 2.00701e-06, 5.35881e-08
0.073, 2.75439e-06, 7.25361e-08
0.074, 3.74688e-06, 9.73395e-08
0.075, 5.05401e-06, 1.29547e-07
0.076, 6.76198e-06, 1.71045e-07
0.077, 8.97678e-06, 2.2412e-07
0.078, 1.18279e-05, 2.91518e-07
0.079, 1.54726e-05, 3.7652e-07
0.08, 2.01004e-05, 4.83021e-07
0.081, 2.59385e-05, 6.15617e-07
0.082, 3.32576e-05, 7.79701e-07
0.083, 4.23785e-05, 9.81566e-07
0.084, 5.36794e-05, 1.22851e-06
0.085, 6.76033e-05, 1.52897e-06
0.086, 8.46673e-05, 1.89264e-06
0.087, 0.000105471, 2.3306e-06
0.088, 0.000130709, 2.85546e-06
0.089, 0.000161179, 3.48152e-06
0.09, 0.000197793, 4.22493e-06
0.091, 0.000241594, 5.10383e-06
0.092, 0.000293766, 6.13854e-06
0.093, 0.000355648, 7.35172e-06
0.094, 0.00042875, 8.76855e-06
0.095, 0.000514769, 1.04169e-05
0.096, 0.000615603, 1.23277e-05
0.097, 0.000733369, 1.45346e-05
0.098, 0.000870424, 1.70748e-05
0.099, 0.00102938, 1.9989e-05
0.1, 0.00121311, 2.33213e-05
0.101, 0.00142481, 2.71199e-05
0.102, 0.00166796, 3.14368e-05
0.103, 0.00194639, 3.63283e-05
0.104, 0.00226428, 4.18551e-05
0.105, 0.00262618, 4.80825e-05
0.106, 0.00303705, 5.50804e-05
0.107, 0.00350224, 6.29236e-05
0.108, 0.00402758, 7.16922e-05
0.109, 0.00461933, 8.14712e-05
0.11, 0.00528424, 9.23509e-05
0.111, 0.00602957, 0.000104427
0.112, 0.00686309, 0.000117802
0.113, 0.00779312, 0.000132582
0.114, 0.00882857, 0.00014888
0.115, 0.0099789, 0.000166815
0.116, 0.0112542, 0.000186513
0.117, 0.0126652, 0.000208102
0.118, 0.0142232, 0.000231721
0.119, 0.0159402, 0.000257513
0.12, 0.017829, 0.000285625
0.121, 0.0199029, 0.000316214
0.122, 0.0221759, 0.000349441
0.123, 0.0246631, 0.000385472
0.124, 0.0273798, 0.000424482
0.125, 0.0303424, 0.000466649
0.126, 0.0335679, 0.00051216
0.127, 0.0370744, 0.000561205
0.128, 0.0408802, 0.000613981
0.129, 0.045005, 0.000670691
0.13, 0.0494689, 0.000731543
0.131, 0.0542929, 0.000796752
0.132, 0.059499, 0.000866536
0.133, 0.0651097, 0.00094112
0.134, 0.0711485, 0.00102073
0.135, 0.0776398, 0.00110561
0.136, 0.0846087, 0.00119599
0.137, 0.0920811, 0.00129212
0.138, 0.100084, 0.00139424
0.139, 0.108644, 0.0015026
0.14, 0.117791, 0.00161747
0.141, 0.127553, 0.0017391
0.142, 0.137961, 0.00186775
0.143, 0.149045, 0.0020037
0.144, 0.160837, 0.00214721
0.145, 0.173434, 0.00229941
0.146, 0.186754, 0.00245906
0.147, 0.200797, 0.00262598
0.148, 0.215752, 0.00280249
0.149, 0.231583, 0.00298794
0.15, 0.248328, 0.00318263
0.151, 0.266023, 0.00338683
0.152, 0.284705, 0.00360083
0.153, 0.304412, 0.00382492
0.154, 0.325183, 0.00405937
0.155, 0.347058, 0.00430449
0.156, 0.370224, 0.00456238
0.157, 0.394457, 0.00483004
0.158, 0.419725, 0.00510693
0.159, 0.44642, 0.00539756
0.16, 0.474423, 0.00570029
0.161, 0.503778, 0.0060154
0.162, 0.534527, 0.00634316
0.163, 0.566951, 0.00668666
0.164, 0.600664, 0.00704108
0.165, 0.63561, 0.00740557
0.166, 0.672379, 0.00778677
0.167, 0.711068, 0.00818552
0.168, 0.751169, 0.00859568
0.169, 0.792605, 0.00901616
0.17, 0.836117, 0.00945517
0.171, 0.881813, 0.00991361
0.172, 0.929037, 0.0103838
0.173, 0.977685, 0.0108644
0.174, 1.02914, 0.0113704
0.175, 1.08219, 0.0118883
0.176, 1.13674, 0.0124165
0.177, 1.19438, 0.0129724
0.178, 1.25369, 0.0135401
0.179, 1.31514, 0.0141244
0.18, 1.37887, 0.0147266
0.181, 1.44416, 0.0153387
0.182, 1.51309, 0.0159825
0.183, 1.5838, 0.016638
0.184, 1.65686, 0.0173109
0.185, 1.73326, 0.0180113
0.186, 1.81057, 0.0187134
0.187, 1.89117, 0.019442
0.188, 1.97446, 0.0201903
0.189, 2.06033, 0.0209568
0.19, 2.15, 0.0217539
0.191, 2.24145, 0.0225605
0.192, 2.33458, 0.0233754
0.193, 2.43153, 0.02422
0.194, 2.5327, 0.0250977
0.195, 2.63563, 0.0259837
0.196, 2.74154, 0.0268899
0.197, 2.85048, 0.0278165
0.198, 2.96249, 0.0287636
0.199, 3.07762, 0.0297313
0.2, 3.19592, 0.0307197
0.201, 3.31741, 0.0317289
0.202, 3.44216, 0.032759
0.203, 3.5702, 0.0338102
0.204, 3.70157, 0.0348824
0.205, 3.83631, 0.0359759
0.206, 3.9765, 0.0371095
0.207, 4.11835, 0.0382476
0.208, 4.26135, 0.0393854
0.209, 4.41229, 0.0405853
0.21, 4.56476, 0.0417879
0.211, 4.7207, 0.0430106
0.212, 4.88046, 0.0442564
0.213, 5.04375, 0.0455224
